name,area_name,city_name,state_name,country_name,length,elevation_gain,difficulty_rating,route_type,avg_rating,num_reviews,features,activities,river,beach,strollers,forest,city-walk,partially-paved,kids,rails-trails,dogs,waterfall,dogs-leash,ada,paved,hot-springs,views,dogs-no,cave,historic-site,wildlife,wild-flowers,lake,mountain-biking,surfing,off-road-driving,camping,walking,fishing,whitewater-kayaking,road-biking,horseback-riding,rails-trails,skiing,backpacking,scenic-driving,paddle-sports,sea-kayaking,canoeing,trail-running,bike-touring,birding,rock-climbing,cross-country-skiing,snowshoeing,ice-climbing,snowboarding,hiking,fly-fishing,nature-trips,update_name,update_state,trail_url,Lat,Lng
Rocky Branch Trail,Shenandoah National Park,Sperryville,Virginia,United States,4667.086,245.9736,1,out and back,3.0,6,"['dogs-leash', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Rocky-Branch-Trail,Virginia,https://www.alltrails.com/trail/us/Virginia/Rocky-Branch-Trail,38.68098,-78.34378
"Pine Hill Gap, Nicholson Hollow, Corbin Hollow, Weakley Hollow Fire Road",Shenandoah National Park,Etlan,Virginia,United States,24783.836,1140.8664,5,loop,3.0,2,"['forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"Pine-Hill-Gap,-Nicholson-Hollow,-Corbin-Hollow,-Weakley-Hollow-Fire-Road",Virginia,"https://www.alltrails.com/trail/us/Virginia/Pine-Hill-Gap,-Nicholson-Hollow,-Corbin-Hollow,-Weakley-Hollow-Fire-Road",38.57105,-78.2865
Corbin Mountain Trail,Shenandoah National Park,Syria,Virginia,United States,17541.806,717.804,3,out and back,4.5,2,"['forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Corbin-Mountain-Trail,Virginia,https://www.alltrails.com/trail/us/Virginia/Corbin-Mountain-Trail,38.57073,-78.28674
Camp Ridge Trail,Shenandoah National Park,Syria,Virginia,United States,2253.076,65.8368,1,out and back,0.0,0,"['dogs-leash', 'kids']","['hiking', 'walking']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Camp-Ridge-Trail,Virginia,https://www.alltrails.com/trail/us/Virginia/Camp-Ridge-Trail,38.61764,-78.3425
Fort Hunt Park Main Loop,Fort Hunt National Park,Alexandria,Virginia,United States,2092.142,9.7536,1,loop,4.0,4,"['dogs-leash', 'kids', 'paved', 'strollers']","['nature-trips', 'road-biking', 'walking']",0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fort-Hunt-Park-Main-Loop,Virginia,https://www.alltrails.com/trail/us/Virginia/Fort-Hunt-Park-Main-Loop,38.71518,-77.05732
Allen Hollow Trail,Shenandoah National Park,Elkton,Virginia,United States,11426.314,391.9728,1,out and back,0.0,0,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Allen-Hollow-Trail,Virginia,https://www.alltrails.com/trail/us/Virginia/Allen-Hollow-Trail,38.4511,-78.48581
East Branch Naked Creek Trail,Shenandoah National Park,Stanley,Virginia,United States,9173.238,392.8872,3,out and back,4.0,1,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,East-Branch-Naked-Creek-Trail,Virginia,https://www.alltrails.com/trail/us/Virginia/East-Branch-Naked-Creek-Trail,38.47667,-78.48749
"Rockytop, Austin Mountain, Furnace Mountain, Blackrock",Shenandoah National Park,Free Union,Virginia,United States,22208.892,1298.7528,3,point to point,4.0,4,"['forest', 'views']","['backpacking', 'hiking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Rockytop,-Austin-Mountain,-Furnace-Mountain,-Blackrock",Virginia,"https://www.alltrails.com/trail/us/Virginia/Rockytop,-Austin-Mountain,-Furnace-Mountain,-Blackrock",38.30655,-78.70374
Barking Dogs and Jarman Gap,Shenandoah National Park,Greenwood,Virginia,United States,24461.968,740.9688,3,out and back,0.0,0,"['forest', 'views', 'wild-flowers']","['birding', 'hiking', 'walking', 'horseback-riding']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Barking-Dogs-and-Jarman-Gap,Virginia,https://www.alltrails.com/trail/us/Virginia/Barking-Dogs-and-Jarman-Gap,38.09845,-78.81842
"Sam's Ridge, Pine Hill Gap, and Hazel Mountain Loop",Shenandoah National Park,Sperryville,Virginia,United States,16415.268,973.836,5,loop,2.0,2,"['dogs-leash', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking']",1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"Sam's-Ridge,-Pine-Hill-Gap,-and-Hazel-Mountain-Loop",Virginia,"https://www.alltrails.com/trail/us/Virginia/Sam's-Ridge,-Pine-Hill-Gap,-and-Hazel-Mountain-Loop",38.6142,-78.25652
Hawksbill via Appalachian Trail and Redgate Road,Shenandoah National Park,Stanley,Virginia,United States,21404.222,782.7264,3,out and back,4.0,1,"['dogs', 'wild-flowers']","['hiking', 'trail-running']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Hawksbill-via-Appalachian-Trail-and-Redgate-Road,Virginia,https://www.alltrails.com/trail/us/Virginia/Hawksbill-via-Appalachian-Trail-and-Redgate-Road,38.5534,-78.43439
Conway River Trail,Shenandoah National Park,Elkton,Virginia,United States,4345.218,203.9112,3,out and back,2.5,2,['forest'],"['hiking', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Conway-River-Trail,Virginia,https://www.alltrails.com/trail/us/Virginia/Conway-River-Trail,38.46835,-78.45734
West Branch Naked Creek Trail,Shenandoah National Park,Elkton,Virginia,United States,11909.116,345.948,3,out and back,0.0,0,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,West-Branch-Naked-Creek-Trail,Virginia,https://www.alltrails.com/trail/us/Virginia/West-Branch-Naked-Creek-Trail,38.48569,-78.50135
"Old Rag Fire Road, Weakley Hollow and Robertson Mountain Loop",Shenandoah National Park,Syria,Virginia,United States,16254.334,783.9456,5,loop,5.0,1,"['dogs-leash', 'forest', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,"Old-Rag-Fire-Road,-Weakley-Hollow-and-Robertson-Mountain-Loop",Virginia,"https://www.alltrails.com/trail/us/Virginia/Old-Rag-Fire-Road,-Weakley-Hollow-and-Robertson-Mountain-Loop",38.57997,-78.38125
Sam’s Ridge and Catlett Spur,Shenandoah National Park,Sperryville,Virginia,United States,14001.258,719.9376,3,loop,5.0,1,"['forest', 'views']","['birding', 'hiking', 'nature-trips']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Sam’s-Ridge-and-Catlett-Spur,Virginia,https://www.alltrails.com/trail/us/Virginia/Sam’s-Ridge-and-Catlett-Spur,38.61394,-78.25653
Fort Hunt Park Short Loop,Fort Hunt National Park,Alexandria,Virginia,United States,1126.538,3.9624,1,loop,2.0,2,"['dogs-leash', 'kids', 'paved', 'strollers']","['nature-trips', 'road-biking', 'walking']",0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fort-Hunt-Park-Short-Loop,Virginia,https://www.alltrails.com/trail/us/Virginia/Fort-Hunt-Park-Short-Loop,38.71507,-77.05733
Knob Mountain Trail [CLOSED / PRIVATE PROPERTY],Shenandoah National Park,Rileyville,Virginia,United States,11909.116,659.892,3,out and back,2.5,6,"['dogs-leash', 'forest', 'views']","['hiking', 'walking']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Knob-Mountain-Trail-[CLOSED-/-PRIVATE-PROPERTY],Virginia,https://www.alltrails.com/trail/us/Virginia/Knob-Mountain-Trail-[CLOSED-/-PRIVATE-PROPERTY],38.72195,-78.38725
Harris Cove Utz Gap Trail [PRIVATE PROPERTY],Shenandoah National Park,Elkton,Virginia,United States,9656.04,648.9192,5,out and back,1.0,1,"['dogs-leash', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Harris-Cove-Utz-Gap-Trail-[PRIVATE-PROPERTY],Virginia,https://www.alltrails.com/trail/us/Virginia/Harris-Cove-Utz-Gap-Trail-[PRIVATE-PROPERTY],38.48874,-78.51655
Overall Run and Beecher Ridge Trail,Shenandoah National Park,Luray,Virginia,United States,21726.09,965.9112,5,loop,4.5,8,"['dogs-leash', 'forest', 'river', 'waterfall']","['backpacking', 'camping', 'hiking', 'trail-running']",1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Overall-Run-and-Beecher-Ridge-Trail,Virginia,https://www.alltrails.com/trail/us/Virginia/Overall-Run-and-Beecher-Ridge-Trail,38.73929,-78.30763
Tolmie Peak Trail,Mount Rainier National Park,Ashford,Washington,United States,8851.37,463.9056,3,out and back,4.5,873,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Tolmie-Peak-Trail,Washington,https://www.alltrails.com/trail/us/Washington/Tolmie-Peak-Trail,46.93736,-121.8677
Skyline Trail,Mount Rainier National Park,Paradise Inn,Washington,United States,8529.502,535.8384,3,loop,5.0,1080,"['dogs-no', 'forest', 'partially-paved', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking']",1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Skyline-Trail,Washington,https://www.alltrails.com/trail/us/Washington/Skyline-Trail,46.78647,-121.73641
Hurricane Hill via Hurricane Ridge,Olympic National Park,Port Angeles,Washington,United States,4988.954,242.9256,3,out and back,4.5,621,"['dogs-no', 'forest', 'partially-paved', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'snowshoeing']",1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,Hurricane-Hill-via-Hurricane-Ridge,Washington,https://www.alltrails.com/trail/us/Washington/Hurricane-Hill-via-Hurricane-Ridge,47.97651,-123.5178
Mount Storm King,Olympic National Park,Port Angeles,Washington,United States,6276.426,638.8608,5,out and back,5.0,710,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Mount-Storm-King,Washington,https://www.alltrails.com/trail/us/Washington/Mount-Storm-King,48.05809,-123.78918
Sol Duc Falls Nature Trail,Olympic National Park,Port Angeles,Washington,United States,2574.944,77.724,1,out and back,4.5,531,"['dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking']",1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Sol-Duc-Falls-Nature-Trail,Washington,https://www.alltrails.com/trail/us/Washington/Sol-Duc-Falls-Nature-Trail,47.95482,-123.83476
Hoh Rain Forest Hall of Moss,Olympic National Park,Forks,Washington,United States,1609.34,23.7744,1,loop,4.5,684,"['ada', 'dogs-no', 'forest', 'kids', 'partially-paved', 'strollers', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Hoh-Rain-Forest-Hall-of-Moss,Washington,https://www.alltrails.com/trail/us/Washington/Hoh-Rain-Forest-Hall-of-Moss,47.86023,-123.9345
Marymere Falls Trail,Olympic National Park,Port Angeles,Washington,United States,2735.878,90.8304,1,out and back,4.5,609,"['dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Marymere-Falls-Trail,Washington,https://www.alltrails.com/trail/us/Washington/Marymere-Falls-Trail,48.05808,-123.78914
Comet and Christine Falls,Mount Rainier National Park,Ashford,Washington,United States,6920.162,610.8192,3,out and back,4.5,433,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Comet-and-Christine-Falls,Washington,https://www.alltrails.com/trail/us/Washington/Comet-and-Christine-Falls,46.77868,-121.7839
Camp Muir Route Via Skyline Trail,Mount Rainier National Park,Paradise Inn,Washington,United States,13518.456,1403.9088,7,out and back,5.0,455,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'rock-climbing', 'skiing', 'snowshoeing', 'snowboarding']",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,Camp-Muir-Route-Via-Skyline-Trail,Washington,https://www.alltrails.com/trail/us/Washington/Camp-Muir-Route-Via-Skyline-Trail,46.78616,-121.73599
Burroughs Mountain Loop Trail,Mount Rainier National Park,Ashford,Washington,United States,15127.796,780.8976,3,loop,5.0,424,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Burroughs-Mountain-Loop-Trail,Washington,https://www.alltrails.com/trail/us/Washington/Burroughs-Mountain-Loop-Trail,46.9142,-121.64181
Naches Peak Loop Trail,Mount Rainier National Park,Ashford,Washington,United States,5310.822,193.8528,1,loop,4.5,520,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Naches-Peak-Loop-Trail,Washington,https://www.alltrails.com/trail/us/Washington/Naches-Peak-Loop-Trail,46.86978,-121.51945
Spray Park Trail to Mount Pleasant,Mount Rainier National Park,Ashford,Washington,United States,11104.446,635.8128,3,out and back,4.5,294,"['dogs-no', 'forest', 'lake', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['hiking', 'walking']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Spray-Park-Trail-to-Mount-Pleasant,Washington,https://www.alltrails.com/trail/us/Washington/Spray-Park-Trail-to-Mount-Pleasant,46.93268,-121.8634
Hoh River Trail,Olympic National Park,Forks,Washington,United States,52786.352,1558.7472,3,out and back,4.5,277,"['dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips']",1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Hoh-River-Trail,Washington,https://www.alltrails.com/trail/us/Washington/Hoh-River-Trail,47.86009,-123.93447
High Divide - Seven Lakes Basin Loop,Olympic National Park,Forks,Washington,United States,30577.46,1617.8784,5,loop,5.0,197,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,High-Divide---Seven-Lakes-Basin-Loop,Washington,https://www.alltrails.com/trail/us/Washington/High-Divide---Seven-Lakes-Basin-Loop,47.95481,-123.83471
Mount Fremont Lookout Trail,Mount Rainier National Park,Ashford,Washington,United States,9012.304,348.996,3,out and back,5.0,242,"['dogs-no', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Mount-Fremont-Lookout-Trail,Washington,https://www.alltrails.com/trail/us/Washington/Mount-Fremont-Lookout-Trail,46.91435,-121.6423
Blue Lake Trail,North Cascades National Park,Stehekin,Washington,United States,8529.502,291.9984,3,out and back,4.5,287,"['dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'fishing', 'hiking', 'nature-trips', 'rock-climbing', 'snowshoeing', 'trail-running', 'walking', 'fly-fishing']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,Blue-Lake-Trail,Washington,https://www.alltrails.com/trail/us/Washington/Blue-Lake-Trail,48.51941,-120.67423
Ruby Beach,Olympic National Park,Forks,Washington,United States,2253.076,20.7264,1,loop,4.5,260,"['beach', 'dogs-leash', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Ruby-Beach,Washington,https://www.alltrails.com/trail/us/Washington/Ruby-Beach,47.7097,-124.41341
Staircase Rapids Loop,Olympic National Park,Lilliwaup,Washington,United States,3379.614,64.9224,1,loop,4.5,315,"['dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Staircase-Rapids-Loop,Washington,https://www.alltrails.com/trail/us/Washington/Staircase-Rapids-Loop,47.51546,-123.33012
Cascade Pass and Sahale Arm Trail,North Cascades National Park,Rockport,Washington,United States,17541.806,1175.9184,5,out and back,5.0,248,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'rock-climbing']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,Cascade-Pass-and-Sahale-Arm-Trail,Washington,https://www.alltrails.com/trail/us/Washington/Cascade-Pass-and-Sahale-Arm-Trail,48.4754,-121.07501
Pinnacle Peak Saddle Trail,Mount Rainier National Park,Paradise Inn,Washington,United States,3862.416,321.8688,3,out and back,4.5,207,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Pinnacle-Peak-Saddle-Trail,Washington,https://www.alltrails.com/trail/us/Washington/Pinnacle-Peak-Saddle-Trail,46.76825,-121.73115
Summerland Trail,Mount Rainier National Park,Ashford,Washington,United States,13196.588,655.9296,3,out and back,4.5,219,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Summerland-Trail,Washington,https://www.alltrails.com/trail/us/Washington/Summerland-Trail,46.88801,-121.61005
Spruce Railroad Trail: Lake Crescent,Olympic National Park,Port Angeles,Washington,United States,18024.608,131.9784,1,out and back,4.5,237,"['rails-trails', 'ada', 'cave', 'dogs-leash', 'forest', 'lake', 'kids', 'strollers', 'views', 'wild-flowers']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'walking', 'horseback-riding', 'whitewater-kayaking', 'canoeing', 'rails-trails']",0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,Spruce-Railroad-Trail:-Lake-Crescent,Washington,https://www.alltrails.com/trail/us/Washington/Spruce-Railroad-Trail:-Lake-Crescent,48.09334,-123.80247
Grove of the Patriarchs Nature Trail,Mount Rainier National Park,Randle,Washington,United States,1931.208,13.716,1,out and back,4.5,368,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Grove-of-the-Patriarchs-Nature-Trail,Washington,https://www.alltrails.com/trail/us/Washington/Grove-of-the-Patriarchs-Nature-Trail,46.7573,-121.55769
Silver Falls Trail,Mount Rainier National Park,Randle,Washington,United States,6437.36,214.884,1,loop,4.5,266,"['dogs-no', 'forest', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking']",1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Silver-Falls-Trail,Washington,https://www.alltrails.com/trail/us/Washington/Silver-Falls-Trail,46.73646,-121.56605
Enchanted Valley Chalet via East Fork Quinault River Trail,Olympic National Park,Quinault,Washington,United States,49245.804,1414.8816,5,out and back,4.5,186,"['dogs-no', 'forest', 'historic-site', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Enchanted-Valley-Chalet-via-East-Fork-Quinault-River-Trail,Washington,https://www.alltrails.com/trail/us/Washington/Enchanted-Valley-Chalet-via-East-Fork-Quinault-River-Trail,47.57271,-123.57014
Narada Falls Trail,Mount Rainier National Park,Paradise Inn,Washington,United States,3862.416,262.7376,3,out and back,4.5,104,"['dogs-no', 'forest', 'kids', 'waterfall']","['hiking', 'nature-trips', 'snowshoeing']",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Narada-Falls-Trail,Washington,https://www.alltrails.com/trail/us/Washington/Narada-Falls-Trail,46.78554,-121.7334
