,Trail Name,compound,RF_Sentiment,name,area_name,city_name,state_name,country_name,length,elevation_gain,difficulty_rating,route_type,avg_rating,num_reviews,features,activities,river,beach,strollers,forest,city-walk,partially-paved,kids,rails-trails,dogs,waterfall,dogs-leash,ada,paved,hot-springs,views,dogs-no,cave,historic-site,wildlife,wild-flowers,lake,mountain-biking,surfing,off-road-driving,camping,walking,fishing,whitewater-kayaking,road-biking,horseback-riding,rails-trails.1,skiing,backpacking,scenic-driving,paddle-sports,sea-kayaking,canoeing,trail-running,bike-touring,birding,rock-climbing,cross-country-skiing,snowshoeing,ice-climbing,snowboarding,hiking,fly-fishing,nature-trips,update_name,update_state,trail_url,Lat,Lng
756,Trail of the Shadows,0.73328,0,Trail of the Shadows Trail,Mount Rainier National Park,Longmire,Washington,United States,1126.538,11.8872,1,loop,4,86,"['dogs-no', 'forest', 'kids', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Trail-of-the-Shadows-Trail,Washington,https://www.alltrails.com/trail/us/Washington/Trail-of-the-Shadows-Trail,46.75004,-121.81321
757,Tree Farm Trail,-0.5719,0,Tree Farm Trail,Cuyahoga Valley National Park,Peninsula,Ohio,United States,4506.152,44.8056,1,loop,3.5,87,"['dogs-leash', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'skiing', 'walking']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Tree-Farm-Trail,Ohio,https://www.alltrails.com/trail/us/Ohio/Tree-Farm-Trail,41.23328,-81.56917
758,Trillium Gap Trail,0.71425,0,Trillium Gap Trail to Grotto Falls,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,10943.512,378.8664,3,out and back,4.5,83,"['dogs-no', 'forest', 'kids', 'waterfall', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Trillium-Gap-Trail-to-Grotto-Falls,Tennessee,https://www.alltrails.com/trail/us/Tennessee/Trillium-Gap-Trail-to-Grotto-Falls,35.67558,-83.4857
759,Triple Lakes Trail,0.64728,0,Triple Lakes Trail,Denali National Park,Denali National Park,Alaska,United States,29772.79,1124.712,5,out and back,4.5,110,"['dogs-no', 'lake', 'views', 'wild-flowers', 'wildlife']","['birding', 'fishing', 'hiking', 'nature-trips', 'trail-running']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Triple-Lakes-Trail,Alaska,https://www.alltrails.com/trail/us/Alaska/Triple-Lakes-Trail,63.73319,-148.89682
760,Tule Springs Fossil Beds National Monument,0.52537,0,Tule Springs,Death Valley National Park,Death Valley,California,United States,804.67,0.9144,1,out and back,3.5,2,"['dogs-no', 'kids']","['hiking', 'walking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Tule-Springs,California,https://www.alltrails.com/trail/us/California/Tule-Springs,36.24328,-116.88165
761,Tunnel View,0.68772,0,Tunnel View to Dewey Point,Yosemite National Park,Yosemite Valley,California,United States,14966.862,1066.8,5,out and back,4.5,14,['views'],"['birding', 'hiking', 'nature-trips']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Tunnel-View-to-Dewey-Point,California,https://www.alltrails.com/trail/us/California/Tunnel-View-to-Dewey-Point,37.71513,-119.67665
762,Tuolumne Meadows,0.6207,0,Tuolumne Meadows to Glen Aulin High Sierra Camp,Yosemite National Park,Yosemite Valley,California,United States,19473.014,365.76,3,out and back,4.5,93,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'walking', 'horseback-riding', 'fly-fishing']",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,Tuolumne-Meadows-to-Glen-Aulin-High-Sierra-Camp,California,https://www.alltrails.com/trail/us/California/Tuolumne-Meadows-to-Glen-Aulin-High-Sierra-Camp,37.87679,-119.34612
763,Tuolumne River Trail,0.70415,0,Tuolumne River Trail,Yosemite National Park,Yosemite Valley,California,United States,5471.756,74.9808,1,out and back,4.5,10,"['dogs-no', 'forest', 'kids', 'river', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'trail-running', 'walking']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Tuolumne-River-Trail,California,https://www.alltrails.com/trail/us/California/Tuolumne-River-Trail,37.87584,-119.39182
764,Turkey Creek Trail,0.83842,1,Turkey Creek,Saguaro National Park,Benson,Arizona,United States,19473.014,1199.9976,5,out and back,4,5,"['dogs-no', 'forest']","['backpacking', 'camping', 'hiking', 'trail-running']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Turkey-Creek,Arizona,https://www.alltrails.com/trail/us/Arizona/Turkey-Creek,32.15777,-110.47549
765,Turkeypen Ridge Trail,0.97,1,"Schoolhouse Gap Trail, Turkeypen Ridge Trail, and Finley Cane Trail Loop",Great Smoky Mountains National Park,Townsend,Tennessee,United States,14805.928,359.9688,3,loop,3.5,10,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"Schoolhouse-Gap-Trail,-Turkeypen-Ridge-Trail,-and-Finley-Cane-Trail-Loop",Tennessee,"https://www.alltrails.com/trail/us/Tennessee/Schoolhouse-Gap-Trail,-Turkeypen-Ridge-Trail,-and-Finley-Cane-Trail-Loop",35.62733,-83.72649
766,Turret Arch,0.71019,0,Windows Loop and Turret Arch Trail,Arches National Park,Moab,Utah,United States,1931.208,51.816,1,loop,4.5,381,"['dogs-no', 'kids', 'partially-paved', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'snowshoeing', 'walking']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Windows-Loop-and-Turret-Arch-Trail,Utah,https://www.alltrails.com/trail/us/Utah/Windows-Loop-and-Turret-Arch-Trail,38.68714,-109.53666
767,Twin Creeks Trail,-0.048,0,Twin Creeks Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,7242.03,240.792,1,out and back,4,65,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Twin-Creeks-Trail,Tennessee,https://www.alltrails.com/trail/us/Tennessee/Twin-Creeks-Trail,35.70124,-83.51204
768,Twin Falls,0.57646,0,Twin Falls Trail via Two Medicine Lake West End Boat Dock,Glacier National Park,East Glacier Park Village,Montana,United States,3057.746,33.8328,1,out and back,4.5,79,"['dogs-no', 'lake', 'kids', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Twin-Falls-Trail-via-Two-Medicine-Lake-West-End-Boat-Dock,Montana,https://www.alltrails.com/trail/us/Montana/Twin-Falls-Trail-via-Two-Medicine-Lake-West-End-Boat-Dock,48.47434,-113.40905
769,Twin Lakes,0.70557,0,Twin Lakes Trail,Sequoia National Park,Stony Creek Village,California,United States,21082.354,986.9424,5,out and back,4.5,105,"['dogs-no', 'forest', 'lake', 'views', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Twin-Lakes-Trail,California,https://www.alltrails.com/trail/us/California/Twin-Lakes-Trail,36.60461,-118.72521
770,Twin Lakes Trails,0.72019,0,Twin Lakes Trail,Sequoia National Park,Stony Creek Village,California,United States,21082.354,986.9424,5,out and back,4.5,105,"['dogs-no', 'forest', 'lake', 'views', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Twin-Lakes-Trail,California,https://www.alltrails.com/trail/us/California/Twin-Lakes-Trail,36.60461,-118.72521
771,Twin Sisters Peaks Trail,0.68677,0,Twin Sisters Peak Trail,Rocky Mountain National Park,Estes Park,Colorado,United States,12070.05,766.8768,5,out and back,4.5,824,"['dogs-no', 'forest', 'views', 'wildlife']","['hiking', 'snowshoeing', 'horseback-riding']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Twin-Sisters-Peak-Trail,Colorado,https://www.alltrails.com/trail/us/Colorado/Twin-Sisters-Peak-Trail,40.30648,-105.53711
772,Two Medicine Lake,0.7159,0,Two Medicine Lake Loop,Glacier National Park,East Glacier Park Village,Montana,United States,15610.598,218.8464,3,loop,4.5,35,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'walking']",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Two-Medicine-Lake-Loop,Montana,https://www.alltrails.com/trail/us/Montana/Two-Medicine-Lake-Loop,48.48479,-113.36973
773,Uncle Tom's Trail,0.27962,0,Uncle Tom's Trail [CLOSED],Yellowstone National Park,Yellowstone National Park,Wyoming,United States,965.604,116.7384,1,out and back,4,132,"['dogs-no', 'forest', 'kids', 'river', 'views', 'waterfall', 'wildlife']","['hiking', 'nature-trips', 'walking']",1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Uncle-Tom's-Trail-[CLOSED],Wyoming,https://www.alltrails.com/trail/us/Wyoming/Uncle-Tom's-Trail-[CLOSED],44.71522,-110.49621
774,Under-the-Rim Trail,0.76883,1,Under the Rim Trail,Bryce Canyon National Park,Bryce,Utah,United States,36049.216,1330.7568,5,point to point,4.5,46,"['dogs-no', 'forest', 'views', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Under-the-Rim-Trail,Utah,https://www.alltrails.com/trail/us/Utah/Under-the-Rim-Trail,37.47519,-112.24008
775,Undine Falls,0.80401,1,Lava Creek Canyon Trail to Undine Falls,Yellowstone National Park,Yellowstone National Park,Wyoming,United States,13357.522,354.7872,3,out and back,4,34,"['dogs-no', 'kids', 'river', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'fishing', 'hiking', 'snowshoeing', 'trail-running', 'cross-country-skiing', 'horseback-riding', 'fly-fishing']",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,Lava-Creek-Canyon-Trail-to-Undine-Falls,Wyoming,https://www.alltrails.com/trail/us/Wyoming/Lava-Creek-Canyon-Trail-to-Undine-Falls,44.97817,-110.69364
776,Upheaval Dome,0.80148,1,Upheaval Dome via Crater View Trail,Canyonlands National Park,Moab,Utah,United States,2414.01,91.7448,3,out and back,4,211,"['dogs-no', 'views', 'wildlife']","['hiking', 'nature-trips']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Upheaval-Dome-via-Crater-View-Trail,Utah,https://www.alltrails.com/trail/us/Utah/Upheaval-Dome-via-Crater-View-Trail,38.42634,-109.92605
777,Upper Loop/Upper Upper Loop,0.54114,0,Upper Beaver Meadows Loop Trail,Rocky Mountain National Park,Estes Park,Colorado,United States,1770.274,34.7472,1,loop,4,109,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Upper-Beaver-Meadows-Loop-Trail,Colorado,https://www.alltrails.com/trail/us/Colorado/Upper-Beaver-Meadows-Loop-Trail,40.37269,-105.61387
778,Vernal Fall,0.81524,1,Vernal Falls,Yosemite National Park,Yosemite Valley,California,United States,5954.558,406.908,3,out and back,5,1107,"['forest', 'partially-paved', 'river', 'views', 'waterfall']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Vernal-Falls,California,https://www.alltrails.com/trail/us/California/Vernal-Falls,37.73257,-119.55916
779,Vernal falls bridge,0.4005,0,Vernal Falls,Yosemite National Park,Yosemite Valley,California,United States,5954.558,406.908,3,out and back,5,1107,"['forest', 'partially-paved', 'river', 'views', 'waterfall']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Vernal-Falls,California,https://www.alltrails.com/trail/us/California/Vernal-Falls,37.73257,-119.55916
780,Walhalla Overlook,0.56339,0,Walhalla Overlook,Grand Canyon National Park,North Rim,Arizona,United States,160.934,0,1,out and back,4.5,6,"['ada', 'dogs-no', 'kids', 'strollers', 'views']",['walking'],0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Walhalla-Overlook,Arizona,https://www.alltrails.com/trail/us/Arizona/Walhalla-Overlook,36.1319,-111.94221
781,Wall Street Mill,0.72363,0,Wall Street Mill Trail,Joshua Tree National Park,Twentynine Palms,California,United States,3862.416,26.8224,1,out and back,4,110,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Wall-Street-Mill-Trail,California,https://www.alltrails.com/trail/us/California/Wall-Street-Mill-Trail,34.02475,-116.14185
782,Warner Point,0.84291,1,Warner Point Nature Trail,Black Canyon of the Gunnison National Park,Montrose,Colorado,United States,2414.01,123.7488,1,out and back,4.5,173,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Warner-Point-Nature-Trail,Colorado,https://www.alltrails.com/trail/us/Colorado/Warner-Point-Nature-Trail,38.56251,-107.74201
783,Wasson Peak,0.72309,0,Wasson Peak Trail,Saguaro National Park,Tucson,Arizona,United States,12713.786,567.8424,3,loop,4.5,229,"['cave', 'dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Wasson-Peak-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Wasson-Peak-Trail,32.24669,-111.16708
784,Watchman Peak,0.83959,1,The Watchman Peak Trail,Crater Lake National Park,Crater Lake,Oregon,United States,2574.944,117.9576,3,out and back,4.5,244,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,The-Watchman-Peak-Trail,Oregon,https://www.alltrails.com/trail/us/Oregon/The-Watchman-Peak-Trail,42.94581,-122.16896
785,Watchman Trail,0.76666,1,The Watchman Trail,Zion National Park,Springdale,Utah,United States,4988.954,196.9008,3,loop,4.5,941,"['dogs-no', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,The-Watchman-Trail,Utah,https://www.alltrails.com/trail/us/Utah/The-Watchman-Trail,37.2009,-112.9858
786,Weeping Rock Trail,0.46477,0,Weeping Rock Trail,Zion National Park,Hurricane,Utah,United States,482.802,23.7744,1,out and back,4,740,"['ada', 'dogs-no', 'kids', 'paved', 'river', 'strollers', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['hiking', 'walking']",1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Weeping-Rock-Trail,Utah,https://www.alltrails.com/trail/us/Utah/Weeping-Rock-Trail,37.27096,-112.93868
787,Wellington Trail,0.70548,0,Wellington Ditch Trail,Great Sand Dunes National Park and Preserve,Mosca,Colorado,United States,2896.812,47.8536,1,out and back,4,15,"['dogs-leash', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'trail-running', 'walking']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Wellington-Ditch-Trail,Colorado,https://www.alltrails.com/trail/us/Colorado/Wellington-Ditch-Trail,37.73399,-105.50871
788,West Baldy Trail,0.77873,1,Baldy Trail,Olympic National Park,Sequim,Washington,United States,22369.826,1892.808,7,out and back,5,4,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Baldy-Trail,Washington,https://www.alltrails.com/trail/us/Washington/Baldy-Trail,47.96515,-123.19349
789,West Lake Trail,0.46897,0,West Lake Trail,Everglades National Park,Islamorada,Florida,United States,482.802,0,1,loop,2.5,8,"['ada', 'dogs-no', 'lake', 'kids', 'strollers', 'views', 'wildlife']","['birding', 'fishing', 'hiking', 'nature-trips', 'walking', 'whitewater-kayaking', 'canoeing']",0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,West-Lake-Trail,Florida,https://www.alltrails.com/trail/us/Florida/West-Lake-Trail,25.21429,-80.85071
790,West Prong Trail,0.83146,1,West Prong Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,8046.7,414.8328,3,out and back,4.5,100,"['dogs-no', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,West-Prong-Trail,Tennessee,https://www.alltrails.com/trail/us/Tennessee/West-Prong-Trail,35.64091,-83.69115
791,West Rim Trail,0.68505,0,Grand Canyon West Rim Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,20599.552,169.7736,1,point to point,4.5,158,"['ada', 'dogs-no', 'kids', 'paved', 'river', 'strollers', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Grand-Canyon-West-Rim-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Grand-Canyon-West-Rim-Trail,36.05264,-112.08368
792,West Thumb Geyser Basin,0.78478,1,West Thumb Geyser Basin Trail,Yellowstone National Park,Yellowstone National Park,Wyoming,United States,1609.34,17.9832,1,loop,4,262,"['beach', 'dogs-no', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,West-Thumb-Geyser-Basin-Trail,Wyoming,https://www.alltrails.com/trail/us/Wyoming/West-Thumb-Geyser-Basin-Trail,44.41557,-110.57378
793,Weston Lake,0.56334,0,Weston Lake Loop Trail,Congaree National Park,Hopkins,South Carolina,United States,7402.964,4.8768,1,loop,4,75,"['dogs-leash', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Weston-Lake-Loop-Trail,South-Carolina,https://www.alltrails.com/trail/us/South-Carolina/Weston-Lake-Loop-Trail,33.82961,-80.82374
794,Wheeler Peak Scenic Drive,0.857966667,1,Wheeler Peak Scenic Drive,Great Basin National Park,Baker,Nevada,United States,37497.622,1175.9184,1,out and back,4.5,20,"['ada', 'cave', 'forest', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'scenic-driving', 'walking']",1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Wheeler-Peak-Scenic-Drive,Nevada,https://www.alltrails.com/trail/us/Nevada/Wheeler-Peak-Scenic-Drive,39.01006,-114.20887
795,White Oak Canyon Trail,0.41286,0,White Oak Canyon Trail,Shenandoah National Park,Syria,Virginia,United States,15288.73,733.9584,5,out and back,4.5,364,"['beach', 'dogs-leash', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,White-Oak-Canyon-Trail,Virginia,https://www.alltrails.com/trail/us/Virginia/White-Oak-Canyon-Trail,38.58589,-78.38277
796,White Rim Overlook Trail,0.9259,1,White Rim Overlook Trail,Canyonlands National Park,Moab,Utah,United States,2896.812,48.768,1,out and back,4.5,117,"['dogs-no', 'kids', 'views']","['hiking', 'walking']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,White-Rim-Overlook-Trail,Utah,https://www.alltrails.com/trail/us/Utah/White-Rim-Overlook-Trail,38.32272,-109.84955
797,White Rim Trail,0.74892,0,White Rim OHV Trail,Canyonlands National Park,Moab,Utah,United States,159002.792,2514.9048,5,loop,5,42,"['dogs-no', 'views', 'wild-flowers']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'off-road-driving']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,White-Rim-OHV-Trail,Utah,https://www.alltrails.com/trail/us/Utah/White-Rim-OHV-Trail,38.52471,-109.99278
798,White Rocks Trail,0.73125,0,White Rocks Trail,Shenandoah National Park,Sperryville,Virginia,United States,9656.04,580.9488,3,out and back,4,11,"['dogs-leash', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,White-Rocks-Trail,Virginia,https://www.alltrails.com/trail/us/Virginia/White-Rocks-Trail,38.62958,-78.25163
799,Widforss Trail,0.83184,1,Widforss Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,14644.994,315.7728,3,out and back,4.5,100,"['dogs-no', 'forest', 'views']","['backpacking', 'hiking', 'trail-running']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Widforss-Trail,Arizona,https://www.alltrails.com/trail/us/Arizona/Widforss-Trail,36.22375,-112.06506
